Mol_ID,Gene_symbol
MOL000433,SHLD2
MOL000433,TRIB2
MOL000433,SLC35E3
MOL000433,RUFY2
MOL000433,BTN2A2
MOL000433,SRXN1
MOL000433,PHC2
MOL000433,POPDC2
MOL000433,ZNF367
MOL000433,LRCH2
MOL000433,SYF2
MOL000433,CD302
MOL000433,CHD2
MOL000433,DUSP1
MOL000433,PPP3CB
MOL000433,DNASE1
MOL000433,ARHGAP27
MOL000433,ELF3
MOL000433,SIRT1
MOL000433,CHAMP1
MOL000433,C6ORF58
MOL000433,CYP4F2
MOL000433,ZNF451-AS1
MOL000433,H2BC6
MOL000433,HERPUD2
MOL000433,S100A6
MOL000433,NUDT3
MOL000433,ZNF608
MOL000433,CRYZ
MOL000433,C15ORF61
MOL000433,CD47
MOL000433,SLC35F3
MOL000433,ALPL
MOL000433,SNX4
MOL000433,CARHSP1
MOL000433,MXI1
MOL000433,FAM50A
MOL000433,BICD1
MOL000433,DCLRE1B
MOL000433,ASB13
MOL000433,CHST7
MOL000433,MIR509
MOL000433,TRUB1
MOL000433,ARL10
MOL000433,N4BP2L1
MOL000433,GJC1
MOL000433,PTGER2
MOL000433,SCRT1
MOL000433,CBX5
MOL000433,CBS
MOL000433,SETDB2
MOL000433,PHLDA2
MOL000433,IL31RA
MOL000433,TNFRSF10B
MOL000433,SAT2
MOL000433,PALB2
MOL000433,OARD1
MOL000433,NFKBIA
MOL000433,MRPS15
MOL000433,ZNF567
MOL000433,CLP1
MOL000433,SLC25A43
MOL000433,CD70
MOL000433,LSM5
MOL000433,IGHD
MOL000433,ESF1
MOL000433,MAP3K8
MOL000433,DRAXIN
MOL000433,DDIT4L
MOL000433,CD2
MOL000433,RFC3
MOL000433,HMGXB4
MOL000433,NFXL1
MOL000433,BSPRY
MOL000433,PRF1
MOL000433,NFE2L2
MOL000433,SMARCA1
MOL000433,TPM3
MOL000433,RBM15
MOL000433,TRIP13
MOL000433,MIX23
MOL000433,GRN
MOL000433,WAC
MOL000433,MIR34B
MOL000433,PER2
MOL000433,HMOX1
MOL000433,RPS4XP3
MOL000433,GPX1
MOL000433,GEMIN4
MOL000433,GUCY1B1
MOL000433,DENND4C
MOL000433,SCG5
MOL000433,ISCU
MOL000433,LAMTOR3
MOL000433,POLH
MOL000433,GIN1
MOL000433,SLK
MOL000433,CLEC2B
MOL000433,VAMP8
MOL000433,ESCO1
MOL000433,INTS6
MOL000433,ANKRD13C-DT
MOL000433,GALNT10
MOL000433,DNMT3A
MOL000433,ZSCAN2
MOL000433,WDR48
MOL000433,IL36G
MOL000433,GBP1
MOL000433,LINC01922
MOL000433,TTYH2
MOL000433,RPS27L
MOL000433,CDK9
MOL000433,LEAP2
MOL000433,XPNPEP3
MOL000433,LINC01686
MOL000433,CCDC15
MOL000433,ABCC5
MOL000433,SLAMF1
MOL000433,SIRT4
MOL000433,TGIF1
MOL000433,ALDH3A1
MOL000433,IFI44
MOL000433,MICA
MOL000433,WDR47
MOL000433,PLEKHA2
MOL000433,PAPOLG
MOL000433,ZNF709
MOL000433,IM3
MOL000433,BASP1
MOL000433,PALS2
MOL000433,PSD3
MOL000433,ZNF57
MOL000433,TIPARP
MOL000433,CFL2
MOL000433,CAR2
MOL000433,TMTC3
MOL000433,ICAM1
MOL000433,AUNIP
MOL000433,CELF2
MOL000433,PDE3B
MOL000433,GART
MOL000433,MIR33A
MOL000433,CHT9
MOL000433,SULF1
MOL000433,STOML1
MOL000433,CCDC186
MOL000433,IDI1
MOL000433,CLGN
MOL000433,XXYLT1
MOL000433,GAS2L3
MOL000433,ANO3
MOL000433,CITED2
MOL000433,LDHA
MOL000433,CDC42EP3
MOL000433,ZSCAN5A
MOL000433,PPP3CA
MOL000433,OCIAD1
MOL000433,CCNJ
MOL000433,TENM2
MOL000433,KIF13A
MOL000433,PPP4R2
MOL000433,TSC22D2
MOL000433,NOS3
MOL000433,PIR
MOL000433,FDPS
MOL000433,MRPL19
MOL000433,GNG4
MOL000433,SLC31A2
MOL000433,FAT3
MOL000433,H2BC10
MOL000433,ZNF302
MOL000433,CSNK1G1
MOL000433,MCOLN1
MOL000433,MTF2
MOL000433,CDKN1B
MOL000433,CSF2RA
MOL000433,EIF2S3
MOL000433,PDE4B
MOL000433,ARC
MOL000433,WDR3
MOL000433,TP53INP1
MOL000433,SLC25A34
MOL000433,IL12B
MOL000433,MAP3K7
MOL000433,NIPSNAP2
MOL000433,MIR100HG
MOL000433,CHSY1
MOL000433,LINC01970
MOL000433,PANK1
MOL000433,OSCAR
MOL000433,GPBP1
MOL000433,CSPP1
MOL000433,MOGS
MOL000433,EXOSC2
MOL000433,MAFB
MOL000433,ZNF658
MOL000433,FIBIN
MOL000433,PLAAT4
MOL000433,LCE1C
MOL000433,TADA1
MOL000433,PAM
MOL000433,PUM2
MOL000433,H2AC17
MOL000433,SER7
MOL000433,CXCR2
MOL000433,SUMO1
MOL000433,PDE6C
MOL000433,PDCD4
MOL000433,OSMR
MOL000433,ARHGAP15
MOL000433,SLC30A1
MOL000433,PEA15
MOL000433,TIGD7
MOL000433,RIOK2
MOL000433,P2RX4
MOL000433,CDHR1
MOL000433,PRICKLE1
MOL000433,KCNB1
MOL000433,DNAJC27
MOL000433,TBC1D16
MOL000433,GBP2
MOL000433,SIK1
MOL000433,TGM2
MOL000433,RELL1
MOL000433,TGFB1
MOL000433,ACTC1
MOL000433,WWC1
MOL000433,WNT6
MOL000433,ANK2
MOL000433,KIR3DL1
MOL000433,NREP
MOL000433,EXOC3
MOL000433,TAC1
MOL000433,LSS
MOL000433,STOX2
MOL000433,PDZD8
MOL000433,HYCC2
MOL000433,HAUS4
MOL000433,CHML
MOL000433,FAM174A
MOL000433,KRT7
MOL000433,NETO1
MOL000433,KIF3B
MOL000433,CPPED1
MOL000433,E2F3
MOL000433,PRXL2A
MOL000433,ZCCHC24
MOL000433,PAXIP1
MOL000433,GRK3
MOL000433,RBM18
MOL000433,SLC1A5
MOL000433,PFKP
MOL000433,GNA13
MOL000433,ATXN3
MOL000433,SCPP9
MOL000433,PPA2
MOL000433,MIR101
MOL000433,CLSTN2
MOL000433,CYP3A43
MOL000433,WNT7B
MOL000433,RFX3
MOL000433,CLCN5
MOL000433,EPC1
MOL000433,KIF2A
MOL000433,KRT6B
MOL000433,IGHG1
MOL000433,PRKAA1
MOL000433,RPL23AP7
MOL000433,FAM83C-AS1
MOL000433,XPO1
MOL000433,FNIP2
MOL000433,PLPP3
MOL000433,HSPA1A
MOL000433,PCDHB14
MOL000433,KCNMA1
MOL000433,COX18
MOL000433,TPP1
MOL000433,APAF1
MOL000433,MRPL35
MOL000433,TXK
MOL000433,EAF1
MOL000433,TBCCD1
MOL000433,MOSMO
MOL000433,AKT1
MOL000433,NOTCH2NLA
MOL000433,ARHGDIB
MOL000433,LCMT2
MOL000433,PDP2
MOL000433,IM2
MOL000433,ZNF721
MOL000433,PXYLP1
MOL000433,EVC
MOL000433,MIR34A
MOL000433,UCHL5
MOL000433,ICE2
MOL000433,COA1
MOL000433,SOX4
MOL000422,ABCB1
MOL000422,ABCC1
MOL000422,ACHE
MOL000422,ACTA2
MOL000422,ADIPOQ
MOL000422,AFP
MOL000422,AHR
MOL000422,AIP
MOL000422,AKT1
MOL000422,ALOX12
MOL000422,ALOX5
MOL000422,APOE
MOL000422,APP
MOL000422,AR
MOL000422,AR.L
MOL000422,ARNT
MOL000422,ATM
MOL000422,B3GALT5
MOL000422,BAD
MOL000422,BAX
MOL000422,BBC3
MOL000422,BCL2
MOL000422,BCL2A1
MOL000422,BCL2L1
MOL000422,BMP2
MOL000422,BMP4
MOL000422,CALCR
MOL000422,CASP1
MOL000422,CASP3
MOL000422,CASP9
MOL000422,CAT
MOL000422,CCKAR
MOL000422,CCL2
MOL000422,CCL5
MOL000422,CCN5
MOL000422,CCNA2
MOL000422,CCNB1
MOL000422,CCND1
MOL000422,CD14
MOL000422,CD44
MOL000422,CDH5
MOL000422,CDK1
MOL000422,CDK2
MOL000422,CDK4
MOL000422,CDKN1A
MOL000422,CDKN2C
MOL000422,CFTR
MOL000422,CHEK1
MOL000422,CHEK2
MOL000422,CHUK
MOL000422,CLDN2
MOL000422,COL10A1
MOL000422,COL2A1
MOL000422,CPT1A
MOL000422,CRP
MOL000422,CS
MOL000422,CSF2
MOL000422,CTNNB1
MOL000422,CXCL8
MOL000422,CYCB
MOL000422,CYCS
MOL000422,CYP1A1
MOL000422,CYP1A2
MOL000422,CYP1B1
MOL000422,CYP2C9
MOL000422,CYP2E1
MOL000422,CYP3A4
MOL000422,CYP7A1
MOL000422,DHRS11
MOL000422,DHRS4
MOL000422,DIO2
MOL000422,DUOX1
MOL000422,EP300
MOL000422,ESR1
MOL000422,ESR1.L
MOL000422,ESR2
MOL000422,ESR2A
MOL000422,ESR2B
MOL000422,ESR2.L
MOL000422,FBP1
MOL000422,FGF2
MOL000422,FN1
MOL000422,FOS
MOL000422,GADD45B
MOL000422,GCLC
MOL000422,GPT
MOL000422,GREB1
MOL000422,GSK3B
MOL000422,GSTA1
MOL000422,GSTM2
MOL000422,GSTP1
MOL000422,H2AX
MOL000422,HBB
MOL000422,HCAR2
MOL000422,HGF
MOL000422,HIF1A
MOL000422,HMOX1
MOL000422,HSPB1
MOL000422,ICAM1
MOL000422,IFNG
MOL000422,IL10
MOL000422,IL1B
MOL000422,IL32
MOL000422,IL33
MOL000422,IL4
MOL000422,IL5
MOL000422,IL6
MOL000422,INS1
MOL000422,IRAK1
MOL000422,ITGAM
MOL000422,JUN
MOL000422,KDR
MOL000422,KMT2A
MOL000422,LAMB2
MOL000422,LEP
MOL000422,MAP3K7
MOL000422,MAPK1
MOL000422,MAPK14
MOL000422,MAPK3
MOL000422,MAPK8
MOL000422,MAPK9
MOL000422,MET
MOL000422,MMP2
MOL000422,MMP9
MOL000422,MOD2
MOL000422,MT2A
MOL000422,MUC5AC
MOL000422,MYBL1
MOL000422,MYL2
MOL000422,NANOG
MOL000422,NCOA3
MOL000422,NFE2L2
MOL000422,NFKBIA
MOL000422,NOS2
MOL000422,NOS3
MOL000422,NOX4
MOL000422,NQO1
MOL000422,NR1H4
MOL000422,NR1I2
MOL000422,NR1I3
MOL000422,OCLN
MOL000422,OPA1
MOL000422,PARP1
MOL000422,PCNA
MOL000422,PDGFB
MOL000422,PDGFRB
MOL000422,PGR
MOL000422,PIK3CG
MOL000422,PLCG1
MOL000422,POU5F1
MOL000422,PPARG
MOL000422,PPARGC1A
MOL000422,PRKAA1
MOL000422,PSCA
MOL000422,PTGES
MOL000422,PTGS2
MOL000422,PYCARD
MOL000422,RBP4
MOL000422,RELA
MOL000422,RIPK1
MOL000422,RPA3
MOL000422,RUNX2
MOL000422,S1PR1
MOL000422,SELE
MOL000422,SFN
MOL000422,SLC16A1
MOL000422,SLC2A1
MOL000422,SLC2A4
MOL000422,SLC5A8
MOL000422,SLCO1B1
MOL000422,SLCO1B3
MOL000422,SLCO2B1
MOL000422,SOD1
MOL000422,SOD2
MOL000422,SOX2
MOL000422,SOX9
MOL000422,SPHK1
MOL000422,SPP1
MOL000422,STAT1
MOL000422,STAT2
MOL000422,TFAM
MOL000422,TFF1
MOL000422,TGFA
MOL000422,TGFB1
MOL000422,THRA
MOL000422,THRA.L
MOL000422,TJP1
MOL000422,TK1
MOL000422,TNF
MOL000422,TNFAIP3
MOL000422,TNFRSF11A
MOL000422,TNFSF11
MOL000422,TP53
MOL000422,TP53I3
MOL000422,TP63
MOL000422,TP73
MOL000422,TRAF6
MOL000422,TSLP
MOL000422,TUBB3
MOL000422,UCP1
MOL000422,UCP3
MOL000422,UGT1A1
MOL000422,UGT1A10
MOL000422,UGT1A3
MOL000422,UGT1A7
MOL000422,UGT1A8
MOL000422,UGT1A9
MOL000422,UGT2B7
MOL000422,UTRN
MOL000422,VCAM1
MOL000422,VDR
MOL000422,VEGFA
MOL000422,XDH
MOL000417,ABHD14B
MOL000417,ACHE
MOL000417,AGER
MOL000417,ALB
MOL000417,APP
MOL000417,ATP5F1A
MOL000417,BACE1
MOL000417,BLVRB
MOL000417,CASP3
MOL000417,CCNB1
MOL000417,CCND3
MOL000417,CCNG1
MOL000417,CDK7
MOL000417,CDKN1A
MOL000417,CDKN1C
MOL000417,CDKN2D
MOL000417,EPO
MOL000417,ERP29
MOL000417,ESR1
MOL000417,ESR2
MOL000417,FLT1
MOL000417,GSK3B
MOL000417,HIF1A
MOL000417,HMGB1
MOL000417,IL1B
MOL000417,IL1RL1
MOL000417,IL33
MOL000417,IL6
MOL000417,KRT1
MOL000417,LASP1
MOL000417,MAPK1
MOL000417,MAPK3
MOL000417,MAPT
MOL000417,MCM5
MOL000417,MCM6
MOL000417,NDUFB8
MOL000417,NFE2L2
MOL000417,NME1
MOL000417,NRF1
MOL000417,PEBP1
MOL000417,PGAM1
MOL000417,PNPO
MOL000417,PPARGC1A
MOL000417,PRDX1
MOL000417,PRDX2
MOL000417,PRIMA1
MOL000417,RAD9A
MOL000417,RBX1
MOL000417,RELA
MOL000417,SDHB
MOL000417,SIRT1
MOL000417,SKP1
MOL000417,SKP2
MOL000417,STIP1
MOL000417,TAGLN2
MOL000417,TFAM
MOL000417,TGFB1
MOL000417,TNF
MOL000417,TNNI3
MOL000417,UBE3A
MOL000417,UGT1A1
MOL000417,UGT1A10
MOL000417,UGT1A3
MOL000417,UGT1A7
MOL000417,UGT1A8
MOL000417,UGT1A9
MOL000417,UGT2B7
MOL000417,UQCRC2
MOL000417,VEGFA
MOL000392,ABCB1
MOL000392,ABCC1
MOL000392,ABCC2
MOL000392,ABCC4
MOL000392,ACP5
MOL000392,AHR
MOL000392,AKR1B10
MOL000392,AKT1
MOL000392,ALB
MOL000392,BAX
MOL000392,BCL2
MOL000392,BIRC2
MOL000392,CASP3
MOL000392,CASP7
MOL000392,CASP8
MOL000392,CASP9
MOL000392,CCNB1
MOL000392,CCND1
MOL000392,CPT1A
MOL000392,CTSK
MOL000392,CXCL8
MOL000392,CYP19A1B
MOL000392,CYP1A1
MOL000392,CYP1A2
MOL000392,CYP1B1
MOL000392,CYP2D6
MOL000392,EPO
MOL000392,ESR1
MOL000392,ESR2
MOL000392,FOS
MOL000392,GCLM
MOL000392,HAVCR1
MOL000392,HIF1A
MOL000392,HMOX1
MOL000392,IL17A
MOL000392,IL1B
MOL000392,IL4
MOL000392,IL6
MOL000392,JUN
MOL000392,MAPK1
MOL000392,MAPK11
MOL000392,MAPK12
MOL000392,MAPK13
MOL000392,MAPK14
MOL000392,MAPK3
MOL000392,MAPK8
MOL000392,MATN3
MOL000392,MDM2
MOL000392,MDM4
MOL000392,MMP9
MOL000392,NFATC1
MOL000392,NFE2L2
MOL000392,NFKBIA
MOL000392,NGF
MOL000392,NLRP3
MOL000392,NOS2
MOL000392,NOS3
MOL000392,NQO1
MOL000392,PGC
MOL000392,PPARG
MOL000392,PPARGC1A
MOL000392,PRKAA1
MOL000392,PRKAA2
MOL000392,PRKACB
MOL000392,PTGS2
MOL000392,RELA
MOL000392,RORA
MOL000392,RORC
MOL000392,SIRT1
MOL000392,SIRT3
MOL000392,SLC22A2
MOL000392,SLC6A14
MOL000392,SOD1
MOL000392,SOD2
MOL000392,STK11
MOL000392,TAGLN
MOL000392,TFAM
MOL000392,TFB2M
MOL000392,TLR4
MOL000392,TNF
MOL000392,TP53
MOL000392,TRPV5
MOL000392,TRPV6
MOL000392,TXNIP
MOL000392,TXNRD1
MOL000392,UGT1A1
MOL000392,UGT1A10
MOL000392,UGT1A7
MOL000392,UGT1A8
MOL000392,UGT1A9
MOL000392,UTP14C
MOL000392,VTG1
MOL000387,ACTA2
MOL000387,CAT
MOL000387,COL1A1
MOL000387,GPT
MOL000387,IL10
MOL000387,IL6
MOL000387,ITGAV
MOL000387,NOS2
MOL000387,PTGS2
MOL000387,RELA
MOL000387,SP1
MOL000387,TGFB1
MOL000387,TNF
MOL000354,ABCB1
MOL000354,ABCC1
MOL000354,ACTA2
MOL000354,AGT
MOL000354,AHR
MOL000354,AKT1
MOL000354,BCL2
MOL000354,BCL2L1
MOL000354,CASP3
MOL000354,CASP9
MOL000354,CAT
MOL000354,CCL3
MOL000354,CCND1
MOL000354,CDH1
MOL000354,COL1A1
MOL000354,CYP1A1
MOL000354,CYP1B1
MOL000354,CYP3A4
MOL000354,EDN1
MOL000354,ESR1
MOL000354,ESR2
MOL000354,GCLC
MOL000354,GPT
MOL000354,HMOX1
MOL000354,IL1B
MOL000354,IL6
MOL000354,MAPK14
MOL000354,MAPK8
MOL000354,MIR155
MOL000354,MTOR
MOL000354,NCF1
MOL000354,NFE2L2
MOL000354,NFKBIA
MOL000354,NOS2
MOL000354,NOS3
MOL000354,NQO1
MOL000354,NR1I2
MOL000354,OLR1
MOL000354,PARP1
MOL000354,PECAM1
MOL000354,PON1
MOL000354,PON2
MOL000354,PPARD
MOL000354,PPARG
MOL000354,PRKCD
MOL000354,PTGES
MOL000354,PTGS2
MOL000354,RELA
MOL000354,SERPINE1
MOL000354,SESN2
MOL000354,SMAD2
MOL000354,SMAD3
MOL000354,TFF1
MOL000354,TGFB1
MOL000354,TNF
MOL000354,TYR
MOL000354,TYRP1
MOL000354,VIM
