Mol_ID,Gene_symbol
MOL000098,PDGFRA
MOL000098,PECAM1
MOL000098,PGK1
MOL000098,PGR
MOL000098,PHGDH
MOL000098,PIK3C3
MOL000098,PIK3CA
MOL000098,PIK3CB
MOL000098,PIK3CG
MOL000098,PIK3R1
MOL000098,PIK3R2
MOL000098,PKM
MOL000098,PLAU
MOL000098,PLCG1
MOL000098,PLEK
MOL000098,PLK1
MOL000098,POLE
MOL000098,POLE2
MOL000098,POLR2A
MOL000098,POLR2C
MOL000098,POMC
MOL000098,POU5F1
MOL000098,PPARA
MOL000098,PPARG
MOL000098,PPARGC1A
MOL000098,PPIA
MOL000098,PRDX1
MOL000098,PRKACA
MOL000098,PRKCA
MOL000098,PRKCD
MOL000098,PRKDC
MOL000098,PRL
MOL000098,PROM1
MOL000098,PSMD11
MOL000098,PSMD2
MOL000098,PSMD4
MOL000098,PTEN
MOL000098,PTGS2
MOL000098,PTK2
MOL000098,PTPN1
MOL000098,PTTG1
MOL000098,PXDNL
MOL000098,PXN
MOL000098,RACK1
MOL000098,RAD21
MOL000098,RAD51
MOL000098,RAD54L
MOL000098,RAF1
MOL000098,RASA1
MOL000098,RB1
MOL000098,RECQL4
MOL000098,RELA
MOL000098,RELB
MOL000098,REN
MOL000098,RFC3
MOL000098,RFC4
MOL000098,RHOA
MOL000098,RICTOR
MOL000098,ROCK1
MOL000098,RPL3
MOL000098,RPS23
MOL000098,RPS6
MOL000098,RPS6KB1
MOL000098,RPSA
MOL000098,RRM1
MOL000098,RRM2
MOL000098,RUNX1
MOL000098,RUNX2
MOL000098,RUVBL1
MOL000098,RUVBL2
MOL000098,SDHA
MOL000098,SDHC
MOL000098,SELE
MOL000098,SELL
MOL000098,SELP
MOL000098,SERPINE1
MOL000098,SHC1
MOL000098,SHH
MOL000098,SIN3A
MOL000098,SIRT1
MOL000098,SKP2
MOL000098,SLC2A1
MOL000098,SLC2A4
MOL000098,SMAD2
MOL000098,SMAD3
MOL000098,SMAD4
MOL000098,SMARCA4
MOL000098,SMC2
MOL000098,SMC3
MOL000098,SMC4
MOL000098,SNAI1
MOL000098,SNAI2
MOL000098,SNCA
MOL000098,SOCS1
MOL000098,SOCS3
MOL000098,SOD1
MOL000098,SOD2
MOL000098,SOS1
MOL000098,SOX2
MOL000098,SP1
MOL000098,SPP1
MOL000098,SQSTM1
MOL000098,SRC
MOL000098,SREBF1
MOL000098,SRSF1
MOL000098,STAT1
MOL000098,STAT3
MOL000098,STAT5B
MOL000098,STK11
MOL000098,SYK
MOL000098,TBK1
MOL000098,TERT
MOL000098,TFAM
MOL000098,TFRC
MOL000098,TGFA
MOL000098,TGFB1
MOL000098,TGFB2
MOL000098,TGFBR1
MOL000098,TGFBR2
MOL000098,THBS1
MOL000098,TIMP1
MOL000098,TIMP2
MOL000098,TJP1
MOL000098,TK1
MOL000098,TLR2
MOL000098,TLR4
MOL000098,TLR7
MOL000098,TNF
MOL000098,TNFAIP3
MOL000098,TNFRSF1A
MOL000098,TNFSF11
MOL000098,TOP2A
MOL000098,TP53
MOL000098,TP53BP1
MOL000098,TPI1
MOL000098,TRAF2
MOL000098,TRAF6
MOL000098,TRIM28
MOL000098,TRIP13
MOL000098,TSC1
MOL000098,TSC2
MOL000098,TTK
MOL000098,TTR
MOL000098,TUBB
MOL000098,TUFM
MOL000098,TWIST1
MOL000098,TXNRD1
MOL000098,TYK2
MOL000098,TYMS
MOL000098,UBB
MOL000098,UBC
MOL000098,VCAM1
MOL000098,VCP
MOL000098,VDAC1
MOL000098,VIM
MOL000098,VTN
MOL000098,WDHD1
MOL000098,WNT5A
MOL000098,WT1
MOL000098,XBP1
MOL000098,XIAP
MOL000098,XPO1
MOL000098,XRCC5
MOL000098,YAP1
MOL000098,YWHAE
MOL000098,YWHAG
MOL000098,YWHAQ
MOL000098,YWHAZ
MOL004827,BIRC5
MOL004827,TRADD
MOL004827,CASP3
MOL004827,BAX
MOL004827,BCL2
MOL004827,BCL2L1
MOL004827,AKT1
MOL004827,ZSWIM2
MOL004827,CASP8
MOL004827,CASP9
MOL004827,FAS
MOL004827,CDK4
MOL004827,CDK6
MOL004827,FADD
MOL004827,RAF1
MOL004827,MAPK1
MOL004827,MAPK3
MOL004827,PARP1
MOL004827,CDK2
MOL000449,ABCB11
MOL000449,ABCG5
MOL000449,ABCG8
MOL000449,ACAT1
MOL000449,FSHR
MOL000449,RPL31
MOL000449,RPL36
MOL000449,RPPH1
MOL000449,RPS14
MOL000449,RPS27
MOL000449,RPS27RT
MOL000449,RPS7
MOL000449,SLCO1B1
MOL000449,STRA8
MOL000449,TM2D3
MOL000449,TNF
MOL000449,VEGFA
MOL000449,ZBTB16
MOL000449,AKT1
MOL000449,ANKRD1
MOL000449,APOA1
MOL000449,BRINP3
MOL000449,CLDN11
MOL000449,CXCL8
MOL000449,DNMT3L
MOL000449,EGFR
MOL000449,ESR1
MOL000449,NR0B1
MOL000449,GABARAP
MOL000449,GFRA1
MOL000449,HMGCR
MOL000449,HOXA5
MOL000449,IFI35
MOL000449,IL10
MOL000449,IL6
MOL000449,KNG1
MOL000449,MYBPC2
MOL000449,NANOG
MOL000449,NOS2
MOL000449,NPC1L1
MOL000449,RPL18A
MOL000449,NR0B2
MOL000449,NR1H4
MOL000449,PTGS2
MOL000500,CYP3A4
