Mol_ID,Gene_symbol
MOL008845,CACNA2D1
MOL008845,THRA
MOL008845,THRB
MOL008845,TNF
MOL008845,GSTK1
MOL008845,SLC6A12
MOL008845,PTGER3
MOL008845,PLG
MOL008845,HMGCR
MOL008845,CA1
MOL008845,ESR2
MOL008845,PDE5A
MOL008845,MDM2
MOL008845,GRM5
MOL008845,NR1I3
MOL008845,STS
MOL008845,CTSA
MOL008845,PTGDR2
MOL008845,AMPD2
MOL008845,AGTR1
MOL008845,ITGAV
MOL008845,TLR9
MOL008845,PLA2G4A
MOL008845,EDNRB
MOL008845,EDNRA
MOL001439,FABP4
MOL001439,PPARG
MOL001439,PPARA
MOL001439,PPARD
MOL001439,ALOX5
MOL001439,FFAR1
MOL001439,FABP3
MOL001439,PTGS1
MOL001439,CNR1
MOL001439,FAAH
MOL001439,TERT
MOL001439,FABP5
MOL001439,FABP1
MOL001439,TOP1
MOL001439,PTGES
MOL001439,SCD
MOL001439,PTGER2
MOL001439,POLB
MOL001439,CYP26B1
MOL001439,CYP26A1
MOL001439,CES2
MOL001439,ALOX12
MOL001439,CDC25A
MOL001439,PTPN1
MOL001439,PTGDR2
MOL001439,PTPN11
MOL001439,HSD11B1
MOL001439,PTGER1
MOL001439,RXRA
MOL001439,RARG
MOL001439,RARB
MOL001439,RARA
MOL001439,RXRB
MOL001439,RXRG
MOL001439,PTGER4
MOL001439,ESR2
MOL001439,SLC22A12
MOL001439,HSD11B2
MOL001439,ALOX15
MOL001439,TBXAS1
MOL001439,NR1H3
MOL001439,FABP2
MOL001439,PTPN2
MOL001439,HMGCR
MOL001439,PTGIR
MOL001439,ENPP2
MOL001439,PTGES2
MOL001439,LTB4R
MOL001439,GLRA1
MOL001439,NR3C1
MOL001439,PRKCH
MOL001439,AKR1B10
MOL001439,GRM2
MOL001439,NR0B2
MOL001439,PLA2G4A
MOL001439,FFAR4
MOL001439,DAGLA
MOL001439,TRPA1
MOL001439,OXER1
MOL001439,SLC16A1
MOL001439,PDE4A
MOL001439,CNR2
MOL001439,PTPN6
MOL001439,PSEN2
MOL001439,DAGLB
MOL001439,GCG
MOL001439,TRPM8
MOL001439,GYS1
MOL001439,ALOX5AP
MOL001439,NOS2
MOL001439,MMP13
MOL001439,MMP3
MOL001439,RBP4
MOL001439,MMP8
MOL001439,LDHA
MOL001439,ESR1
MOL001439,ACE
MOL001439,ITGAL
MOL001439,AGTR1
MOL001439,HNF4A
MOL001439,TRPV1
MOL001439,KDM2A
MOL001439,KDM5C
MOL001439,PLA2G10
MOL001439,RORC
MOL001439,PDE4D
MOL001439,DHODH
MOL001439,EDNRA
MOL001439,PDE4B
MOL001439,BMP1
MOL001439,CCKBR
MOL001439,MDM2
MOL001439,CMA1
MOL001439,CTSG
MOL001439,AR
MOL001439,FNTA
MOL001439,PSEN1
MOL001439,SOAT1
MOL001439,SOAT2
MOL001439,F2R
MOL000737,PTPRS
MOL000737,ESR2
MOL000737,DAPK1
MOL000737,MPG
MOL000737,SLC22A12
MOL000737,NOX4
MOL000737,XDH
MOL000737,TYR
MOL000737,FLT3
MOL000737,ALOX5
MOL000737,HSD17B2
MOL000737,ABCC1
MOL000737,HSD17B1
MOL000737,AHR
MOL000737,ESRRA
MOL000737,ABCB1
MOL000737,CYP1B1
MOL000737,ABCG2
MOL000737,BCHE
MOL000737,ACHE
MOL000737,ADORA1
MOL000737,ADORA2A
MOL000737,ADORA3
MOL000737,GPR35
MOL000737,ALOX15
MOL000737,MAPT
MOL000737,KDM4E
MOL000737,AVPR2
MOL000737,TOP2A
MOL000737,MAOA
MOL000737,CYP19A1
MOL000737,PIM1
MOL000737,DRD4
MOL000737,GLO1
MOL000737,MYLK
MOL000737,MPO
MOL000737,PIK3R1
MOL000737,PYGL
MOL000737,SYK
MOL000737,MMP13
MOL000737,MMP3
MOL000737,CA3
MOL000737,CDK1
MOL000737,MMP9
MOL000737,PIK3CG
MOL000737,MMP2
MOL000737,PKN1
MOL000737,NEK2
MOL000737,CXCR1
MOL000737,CAMK2B
MOL000737,ALK
MOL000737,NEK6
MOL000737,PLA2G1B
MOL000737,AXL
MOL000737,APEX1
MOL000737,AKR1C2
MOL000737,AKR1C1
MOL000737,AKR1C3
MOL000737,AKR1C4
MOL000737,AKR1A1
MOL000737,AKR1B1
MOL000737,CA2
MOL000737,CA7
MOL000737,CA12
MOL000737,PFKFB3
MOL000737,CDK5R1
MOL000737,CCNB3
MOL000737,CDK6
MOL000737,CDK2
MOL000737,ARG1
MOL000737,NAE1
MOL000737,ESR1
MOL000737,PTGS2
MOL000737,TTR
MOL000737,CFTR
MOL000737,AKR1B10
MOL000737,TNKS2
MOL000737,TNKS
MOL000737,CA4
MOL000737,MCL1
MOL000737,AMY1A
MOL000737,GRK6
MOL000737,F2
MOL000737,ALOX12
MOL000737,AR
MOL000737,CBR1
MOL000737,TERT
MOL000737,IGF1R
MOL000737,INSR
MOL000737,EGFR
MOL000737,AURKB
MOL000737,CA1
MOL000737,GSK3B
MOL000737,SRC
MOL000737,PTK2
MOL000737,KDR
MOL000737,PLK1
MOL000737,CA6
MOL000737,CA14
MOL000737,CA9
MOL001601,AKR1B1
MOL001601,ACHE
MOL001601,CES1
MOL001601,CES2
MOL001601,STAT3
MOL001601,PTPN6
MOL001601,PTPN11
MOL001601,IDO1
MOL001601,DUSP1
MOL001601,GABRB3
MOL001601,GABRA2
MOL001601,TDP2
MOL001601,KDR
MOL001601,MALT1
MOL001601,TOP1
MOL001601,KDM4E
MOL001601,ERBB2
MOL001601,EGFR
MOL001601,PBRM1
MOL001601,SMARCA4
MOL001601,PTPRC
MOL001601,PIK3CA
MOL001601,IDH1
MOL001601,CASP3
MOL001601,ADORA3
MOL001601,CASP7
MOL001601,CNR1
MOL001601,GRM1
MOL001601,MAPK8
MOL002222,HSD17B1
MOL002222,STS
MOL002222,POLA1
MOL002222,CYP19A1
MOL002222,TBXA2R
MOL002222,ESR1
MOL002222,ESR2
MOL002222,NR3C1
MOL002222,AR
MOL002222,NR1H3
MOL002222,HTR2B
MOL002222,KDR
MOL002222,RXRA
MOL002222,PLA2G5
MOL002222,CYP27A1
MOL002222,ALOX5
MOL002222,NR1H2
MOL002222,MC4R
MOL002222,ELAVL1
MOL002222,CYP24A1
MOL002222,SHBG
MOL002222,PRKCZ
MOL002222,PLA2G2A
MOL002222,ALOX15
MOL002222,NOS2
MOL002222,TSPO
MOL002222,HDAC2
MOL002222,ACHE
MOL002222,SLC6A4
MOL002222,SAE1
MOL002222,PTGS2
MOL002222,CASR
MOL002222,CA12
MOL002222,HSD17B2
MOL002222,LRRK2
MOL002222,SRC
MOL002222,HNF4A
MOL002222,PDE2A
MOL002222,PDE10A
MOL002222,MAOB
MOL002222,GPBAR1
MOL002222,NR3C2
MOL002222,MYLK
MOL002222,RXRG
MOL002222,ADAMTS5
MOL002222,PARP1
MOL002222,GRM1
MOL002222,P2RX7
MOL002222,MAOA
MOL007036,ALOX15
MOL007036,STS
MOL007036,HSD17B1
MOL007036,CYP27A1
MOL007036,AR
MOL007036,NR3C1
MOL007036,CYP24A1
MOL007036,MAOA
MOL007036,MAOB
MOL007036,PTK2
MOL007036,KDR
MOL007036,CYP19A1
MOL007036,EGLN1
MOL007036,HTR2B
MOL007036,PLK1
MOL007036,ACHE
MOL007036,ADORA1
MOL007036,ADORA2A
MOL007036,ADAMTS5
MOL007036,CYP11B1
MOL007036,RET
MOL007036,RIPK2
MOL007036,GABRA1
MOL007036,ALOX5
MOL007036,ESR2
MOL007036,PARP1
MOL007036,TNKS2
MOL007036,TNKS
MOL007036,ESR1
MOL007036,POLA1
MOL007036,CPB1
MOL007036,ELAVL1
MOL007036,CTSV
MOL007036,NR1H3
MOL007036,BACE2
MOL007036,ALOX12
MOL007036,CDK2
MOL007036,CDK4
MOL007036,MDM2
MOL007036,CASR
MOL007036,NR1H2
MOL007036,PLA2G7
MOL007036,COMT
MOL007036,PDE7A
MOL007036,PDE2A
MOL007036,PDE10A
MOL007036,ABCG2
MOL007036,PDE4B
MOL007036,GRIN1
MOL007036,FAAH
MOL007036,CFTR
MOL007036,NQO1
MOL007036,KCNA5
MOL007036,TBXAS1
MOL007036,TRPC6
MOL007036,TRPC3
MOL007036,SHBG
MOL007036,KCNMA1
MOL007036,HTR3A
MOL007036,LTA4H
MOL007036,ERN1
MOL007036,MMP13
MOL007036,ALPL
MOL007036,MTOR
MOL007036,PIK3CA
MOL007036,CDK5R1
MOL007036,LIPE
MOL007036,KDM4A
MOL007036,KDM4C
MOL007036,CA12
MOL007036,NOX4
MOL007036,UQCRB
MOL007036,GABRB3
MOL007036,GABRA2
MOL007036,MYLK
MOL007036,SCN5A
MOL007036,CCNB3
MOL007036,CXCR2
MOL007036,PRKCZ
MOL007036,SCN2A
MOL007036,NOS2
MOL007045,PTPN11
MOL007045,CES1
MOL007045,CES2
MOL007045,AKR1B1
MOL007045,TERT
MOL007045,RBBP4
MOL007045,EED
MOL007045,PTPN6
MOL007045,CDC25A
MOL007045,HTR1D
MOL007045,PTPRC
MOL007045,CDC25B
MOL007045,MDM2
MOL007045,IMPDH2
MOL007045,PDE10A
MOL007045,CDK5R1
MOL007045,ABCC9
MOL007045,PYGL
MOL007045,P2RX7
MOL007045,PARP1
MOL007045,CDK9
MOL007045,TOP2A
MOL007045,MAP2K1
MOL007045,PARP3
MOL007045,METAP2
MOL007045,TRPM8
MOL007045,PSEN1
MOL007045,PSEN2
MOL007045,IDO1
MOL007045,TRPV1
MOL007045,KDR
MOL007045,CDK2
MOL007045,BRD4
MOL007045,CREBBP
MOL007045,CDC25C
MOL007045,AR
MOL007045,CHRM4
MOL007045,CHRM5
MOL007045,CHRM2
MOL007045,PIM1
MOL007045,CHRM1
MOL007045,CHRM3
MOL007045,PDE4B
MOL007045,PDE7A
MOL007045,PIM2
MOL007045,KIT
MOL007045,RET
MOL007045,LCK
MOL007045,TYK2
MOL007045,MAPK1
MOL007045,MKNK2
MOL007045,ALK
MOL007045,KCNA5
MOL007045,EPHB4
MOL007045,PPP1CA
MOL007045,MAPKAPK2
MOL007045,TLR8
MOL007045,TLR7
MOL007045,MPI
MOL007045,SLC6A3
MOL007045,MAPK14
MOL007045,HSD17B2
MOL007045,PRKDC
MOL007045,LRRK2
MOL007045,GABRB3
MOL007045,GABRA2
MOL007045,HSP90AA1
MOL007045,JAK3
MOL007045,JAK1
MOL007045,AKT1
MOL007045,MPO
MOL007045,HCRTR2
MOL007045,HCRTR1
MOL007045,FKBP1A
MOL007045,AURKA
MOL007045,MAP3K5
MOL007045,PTAFR
MOL007045,JAK2
MOL007045,GRM5
MOL007045,ADAM17
MOL007045,HMGCR
MOL007045,ALPL
MOL007045,NR3C1
MOL007045,DRD4
MOL007045,CXCR2
MOL007045,STAT3
MOL007045,ICMT
MOL007045,FLT1
MOL007045,MAOA
MOL007045,GSK3B
MOL007045,GSK3A
MOL007045,CDC7
MOL007045,CYP19A1
MOL007045,PER2
MOL007045,F10
MOL007045,ADORA2A
MOL007045,NTRK1
MOL007048,SELE
MOL007048,SELP
MOL007048,VCP
MOL007048,AMPD3
MOL007048,ALDH2
MOL007048,SELL
MOL007048,PTGES
MOL007048,KDM3A
MOL007048,KDM4C
MOL007048,PIM1
MOL007048,ATIC
MOL007048,NEU3
MOL007048,TYMS
MOL007048,FYN
MOL007048,MMP1
MOL007048,SCN10A
MOL007048,PADI1
MOL007048,GART
MOL007048,PADI4
MOL007048,PIM2
MOL007049,CES1
MOL007049,CES2
MOL007049,TOP1
MOL007049,CDC25A
MOL007049,PTPN1
MOL007049,CDC25B
MOL007049,MAOB
MOL007049,PBRM1
MOL007049,SMARCA4
MOL007049,PTPN22
MOL007049,VCP
MOL007049,ACHE
MOL007049,TNKS2
MOL007049,TNKS
MOL007049,CHRM2
MOL007049,CHRM1
MOL007049,CHRM3
MOL007049,GRM5
MOL007049,PFKFB3
MOL007049,CASP3
MOL007049,CASP7
MOL007049,MTNR1A
MOL007049,MTNR1B
MOL007049,GABRA2
MOL007049,GABRB3
MOL007049,HSD11B1
MOL007049,MMP13
MOL007049,ADAM17
MOL007049,MMP8
MOL007050,ACHE
MOL007050,CYP19A1
MOL007050,CDK1
MOL007050,TYMS
MOL007050,MTOR
MOL007050,MAP2K1
MOL007050,SYK
MOL007050,KDR
MOL007050,CCNE2
MOL007050,HRAS
MOL007050,PDE10A
MOL007050,AR
MOL007050,MAPK8
MOL007050,MAPK9
MOL007050,ADK
MOL007050,EGFR
MOL007050,PIK3CA
MOL007050,PIK3CD
MOL007050,PIK3R1
MOL007050,TYMP
MOL007050,SORD
MOL007050,ADCY1
MOL007050,PIM2
MOL007050,PIM3
MOL007050,MMP1
MOL007050,P2RY12
MOL007050,PRKCD
MOL007050,SLC29A1
MOL007050,EIF4A1
MOL007050,CDK4
MOL007050,PRKCG
MOL007050,PRKCA
MOL007050,PRKCB
MOL007050,PRKCE
MOL007050,PRKCH
MOL007050,PRKCQ
MOL007050,MMP13
MOL007050,FGFR1
MOL007050,MMP14
MOL007050,MAPK1
MOL007050,CRHR1
MOL007050,PDK1
MOL007050,HDAC3
MOL007050,HDAC6
MOL007050,HDAC1
MOL007050,CCNA2
MOL007050,ALPL
MOL007050,PLAA
MOL007050,GRIA1
MOL007050,MMP7
MOL007050,MMP8
MOL007050,CFD
MOL007050,MAP3K11
MOL007050,MAP3K9
MOL007050,PIK3CB
MOL007050,HSP90AA1
MOL007050,MAPK3
MOL007050,HMGCR
MOL007050,CHEK1
MOL007050,WEE1
MOL007050,MAP3K14
MOL007050,ADAM17
MOL007050,F7
MOL007050,ACVRL1
MOL007050,FLT1
MOL007050,PAK4
MOL007050,IMPDH2
MOL007050,SLC2A1
MOL007050,SLC5A2
MOL007050,MKNK2
MOL007050,SLC5A1
MOL007050,PIM1
MOL007050,CSF1R
MOL007050,ADORA2A
MOL007050,NTRK1
MOL007050,MMP9
MOL007050,MMP2
MOL007050,AKR1B10
MOL007050,FLT4
MOL007050,IRAK4
MOL007050,SCN9A
MOL007050,CCNE1
MOL007050,GRK2
MOL007050,TRAP1
MOL007050,F9
MOL007050,PLAU
MOL007050,HSP90AB1
MOL007050,ALOX5AP
MOL007050,BRAF
MOL007050,PFKFB3
MOL007050,MAPK14
MOL007050,P2RX3
MOL007050,MAP3K8
MOL007050,HTR1B
MOL007050,ALDH2
MOL007050,CDK2
MOL007050,JAK3
MOL007061,PTPN6
MOL007061,CES2
MOL007061,PTPN11
MOL007061,EED
MOL007061,AKR1B1
MOL007061,CES1
MOL007061,TERT
MOL007061,RBBP4
MOL007061,CDC25C
MOL007061,CDC25B
MOL007061,CYP19A1
MOL007061,PTPRC
MOL007061,EPHX1
MOL007061,MAOB
MOL007061,ADORA2B
MOL007061,P2RX7
MOL007061,PRF1
MOL007061,MAPK14
MOL007061,AR
MOL007061,SLC6A3
MOL007061,SLC6A4
MOL007061,CXCR2
MOL007061,HSD11B1
MOL007061,EGFR
MOL007061,KDR
MOL007061,MAOA
MOL007061,ESR2
MOL007061,NQO2
MOL007061,MTNR1A
MOL007061,MTNR1B
MOL007061,ADRA1A
MOL007061,HCRTR2
MOL007061,TLR9
MOL007061,ADORA2A
MOL007061,BDKRB2
MOL007061,KCNA3
MOL007061,PDE5A
MOL007061,IMPDH2
MOL007061,PABPC1
MOL007061,IDH1
MOL007061,GABRA5
MOL007061,ALOX5
MOL007061,NR4A1
MOL007061,ABCB1
MOL007061,MCL1
MOL007061,CACNA1C
MOL007061,ACHE
MOL007061,PREP
MOL007061,HCRTR1
MOL007061,CYP11B1
MOL007061,CYP11B2
MOL007061,SCN5A
MOL007061,PGR
MOL007061,SCN9A
MOL007061,EPHB4
MOL007061,IGF1R
MOL007064,PTGS2
MOL007064,ATP2A1
MOL007064,ADORA1
MOL007064,TERT
MOL007064,CASR
MOL007064,GSTM1
MOL007064,PCSK7
MOL007064,POLA1
MOL007064,POLB
MOL007064,SCN9A
MOL007064,MDM2
MOL007064,AR
MOL007064,TTL
MOL007064,PRKCA
MOL007064,IARS
MOL007064,TLR9
MOL007064,DUSP3
MOL007064,PDE4D
MOL007064,FNTA
MOL007064,CAPN1
MOL007064,CTSG
MOL007064,PRKCD
MOL007064,BCL2L1
MOL007064,CYP17A1
MOL007064,TRPV4
MOL007064,MAPK14
MOL007064,PER2
MOL007064,HCRTR2
MOL007064,GRM5
MOL007064,CASP3
MOL007064,CASP1
MOL007064,VAV1
MOL007064,PRKCE
MOL007064,CASP6
MOL007064,CASP7
MOL007064,CASP8
MOL007064,IL1B
MOL007064,DNTT
MOL007064,C5AR1
MOL007064,LYPLA2
MOL007064,MAPK8
MOL007064,IGF1R
MOL007064,INSR
MOL007064,STS
MOL007064,FGFR1
MOL007064,PGGT1B
MOL007064,JAK3
MOL007064,JAK2
MOL007064,CCNE1
MOL007064,FLT3
MOL007064,RET
MOL007064,LCK
MOL007064,SYK
MOL007064,FGFR3
MOL007064,NTRK1
MOL007064,AURKA
MOL007064,PTK2B
MOL007064,MUSK
MOL007064,ACHE
MOL007064,CTSK
MOL007064,CTSS
MOL007064,HCRTR1
MOL007064,AURKB
MOL007064,MAPKAPK2
MOL007064,CSNK1G1
MOL007064,KIF11
MOL007064,STAT3
MOL007064,CHRM3
MOL007064,PTPN2
MOL007064,ACP1
MOL007064,CDK5R1
MOL007064,MAPK10
MOL007064,SLC6A3
MOL007064,HSD11B1
MOL007064,BRS3
MOL007068,CES2
MOL007068,EED
MOL007068,PTPRC
MOL007068,PTPN6
MOL007068,AKR1B1
MOL007068,PTPN11
MOL007068,CDC25A
MOL007068,MPI
MOL007068,UPP1
MOL007068,RBBP4
MOL007068,ADK
MOL007068,CDC25B
MOL007068,TERT
MOL007068,ALPL
MOL007068,MAPK14
MOL007068,HSD11B1
MOL007068,PYGL
MOL007068,CDC25C
MOL007068,EGFR
MOL007068,JAK2
MOL007068,TYK2
MOL007068,PRKDC
MOL007068,MAP2K1
MOL007068,ADORA1
MOL007068,ADORA3
MOL007068,CD38
MOL007068,GABRA5
MOL007068,ADORA2A
MOL007068,ACHE
MOL007068,CES1
MOL007068,SLC5A2
MOL007068,TK2
MOL007068,SLC5A1
MOL007068,SERPINA6
MOL007068,SCD
MOL007068,CBFB
MOL007068,CHRM3
MOL007068,ALOX15
MOL007068,NR3C1
MOL007068,XIAP
MOL007068,PDE5A
MOL007068,DYRK1A
MOL007068,CDK1
MOL007068,CTSL
MOL007068,CLK4
MOL007068,MAOA
MOL007068,CASP3
MOL007068,CASP6
MOL007068,CASP7
MOL007068,CASP8
MOL007068,CASP2
MOL007068,APEX1
MOL007068,ABL1
MOL007068,MTOR
MOL007068,PIK3CG
MOL007068,PIK3CA
MOL007068,HIF1A
MOL007068,CCNE2
MOL007068,TYRO3
MOL007068,SELP
MOL007068,ERN1
MOL007068,IL6
MOL007068,AR
MOL007068,NR3C2
MOL007068,ADAM17
MOL007068,CLK1
MOL007068,CLK2
MOL007068,GLUL
MOL007068,GPBAR1
MOL007068,DYRK1B
MOL007068,FABP1
MOL007070,EED
MOL007070,RBBP4
MOL007070,PTPN6
MOL007070,PTPN11
MOL007070,AKR1B1
MOL007070,CES1
MOL007070,CES2
MOL007070,TERT
MOL007070,CDC25C
MOL007070,CDC25A
MOL007070,CDC25B
MOL007070,KDM5C
MOL007070,KDM4B
MOL007070,KDM5B
MOL007070,ADORA1
MOL007070,ADORA2A
MOL007070,ADORA2B
MOL007070,ADORA3
MOL007070,AR
MOL007070,AHCY
MOL007070,BCHE
MOL007070,ADAM17
MOL007070,APEX1
MOL007070,EDNRA
MOL007070,TMIGD3
MOL007070,MAP2K1
MOL007070,PNP
MOL007070,ACHE
MOL007070,ADK
MOL007070,FUCA1
MOL007070,CHEK1
MOL007071,EED
MOL007071,RBBP4
MOL007071,PTPN6
MOL007071,AKR1B1
MOL007071,TERT
MOL007071,PTPN11
MOL007071,CES1
MOL007071,CES2
MOL007071,CDC25C
MOL007071,CDC25A
MOL007071,CDC25B
MOL007071,NR3C1
MOL007071,SLC5A2
MOL007071,PIM1
MOL007071,MAP2K1
MOL007071,MAP3K7
MOL007071,UPP1
MOL007071,MAP2K7
MOL007071,ADK
MOL007071,MAPK1
MOL007071,RELA
MOL007071,ALPL
MOL007071,PNP
MOL007071,KDM5C
MOL007071,KDM4B
MOL007071,KDM5B
MOL007071,CDK5R1
MOL007071,CDK2
MOL007071,DYRK1A
MOL007071,NUDT1
MOL007071,MKNK2
MOL007071,SLC5A4
MOL007071,ADORA1
MOL007071,ADORA2A
MOL007071,ADORA2B
MOL007071,ADORA3
MOL007071,SLC5A1
MOL007071,KIT
MOL007071,FLT3
MOL007071,LCK
MOL007071,KDR
MOL007071,MAP2K2
MOL007071,MAPKAPK5
MOL007071,TYK2
MOL007071,ALK
MOL007071,BRAF
MOL007071,BCHE
MOL007071,FLT1
MOL007071,PDGFRB
MOL007071,FLT4
MOL007071,PDGFRA
MOL007071,GSK3A
MOL007071,MAPK3
MOL007071,NTRK1
MOL007071,NGFR
MOL007071,SLC29A1
MOL007071,CASP3
MOL007071,CASP7
MOL007071,RASGRP3
MOL007071,FUCA1
MOL007071,OGA
MOL007071,BACE1
MOL007071,APEX1
MOL007071,PTAFR
MOL007071,TLR9
MOL007071,BRD4
MOL007071,METAP1
MOL007071,CREBBP
MOL007071,MPI
MOL007071,IRAK4
MOL007071,PRKCA
MOL007071,CHEK1
MOL007071,AR
MOL007071,APP
MOL007071,GAA
MOL007071,PRKDC
MOL007071,MMP9
MOL007071,TTL
MOL007071,RYR1
MOL007071,MMP13
MOL007071,MMP1
MOL007071,MMP7
MOL007071,MMP12
MOL007071,MMP8
MOL007071,EIF2AK3
MOL007071,LRRK2
MOL007071,MAPK14
MOL007071,ICAM1
MOL007071,CDK1
MOL007071,VCAM1
MOL007071,SELE
MOL007071,MAPK8
MOL007071,PYGL
MOL007071,PDE10A
MOL007071,AHCY
MOL007071,CXCR2
MOL007071,ITGAL
MOL007071,ALOX5
MOL007071,ACHE
MOL007071,MAP2
MOL007069,EED
MOL007069,PTPN6
MOL007069,PTPN11
MOL007069,RBBP4
MOL007069,TERT
MOL007069,CES1
MOL007069,CES2
MOL007069,AKR1B1
MOL007069,CDC25B
MOL007069,CDC25C
MOL007069,CDC25A
MOL007069,PDE2A
MOL007069,PDE10A
MOL007069,AR
MOL007069,OPRK1
MOL007069,AURKA
MOL007069,PTGS1
MOL007069,HMGCR
MOL007069,CDK5R1
MOL007069,PYGL
MOL007069,P2RX7
MOL007069,ALOX5
MOL007069,ICMT
MOL007069,MPI
MOL007069,ALPL
MOL007069,PIK3CD
MOL007069,PIK3CB
MOL007069,PIK3CG
MOL007069,PIK3CA
MOL007069,JAK1
MOL007069,JAK2
MOL007069,PDE7A
MOL007069,KIF11
MOL007069,PRMT3
MOL007069,PSEN2
MOL007069,ABCB1
MOL007069,DRD4
MOL007069,CSF1R
MOL007069,HTR1D
MOL007069,ABCC9
MOL007069,MAPK14
MOL007069,MAP2K1
MOL007069,GABRA5
MOL007069,CDC7
MOL007069,CTSK
MOL007069,PARP1
MOL007069,CASP1
MOL007069,CYP17A1
MOL007069,HSD11B1
MOL007069,CA2
MOL007069,JAK3
MOL007069,FAAH
MOL007069,CA1
MOL007069,CA6
MOL007069,CA4
MOL007069,HMOX1
MOL007069,EGFR
MOL007069,GABRB3
MOL007069,GABRA2
MOL007069,ADORA2A
MOL007069,ADORA2B
MOL007069,TRPM8
MOL007069,NR3C1
MOL007069,PIM1
MOL007069,CASP9
MOL007069,CASP3
MOL007069,CYP2C9
MOL007069,CYP3A4
MOL007069,CASP7
MOL007069,CYP2C19
MOL007069,PIM2
MOL007069,MDM2
MOL007069,PLAT
MOL007069,CYP11B1
MOL007069,CYP19A1
MOL007069,F2
MOL007069,PRSS1
MOL007069,F10
MOL007069,CYP11B2
MOL007069,KDR
MOL007069,NTRK1
MOL007069,F11
MOL007069,CDK1
MOL007069,PRSS3
MOL007069,GRM5
MOL007069,HTR6
MOL007069,NUDT1
MOL007069,CFD
MOL007069,GSK3B
MOL007069,AMPD3
MOL007069,CASP8
MOL007077,UGT2B7
MOL007077,HSD11B1
MOL007077,PTGS1
MOL007077,NR1H3
MOL007077,AR
MOL007077,CYP19A1
MOL007077,NR3C2
MOL007077,TRPV1
MOL007077,IDO1
MOL007077,CNR2
MOL007077,OPRM1
MOL007077,OPRD1
MOL007077,OPRK1
MOL007077,HSD17B2
MOL007077,GCGR
MOL007077,GABBR2
MOL007077,PSEN2
MOL007077,SHBG
MOL007077,ESR1
MOL007077,AKR1C3
MOL007077,CCR1
MOL007077,EPHX2
MOL007077,SLC6A4
MOL007077,PER2
MOL007077,TACR2
MOL007077,TACR1
MOL007077,MMP3
MOL007077,MMP9
MOL007077,MMP1
MOL007077,JAK1
MOL007077,JAK2
MOL007077,CYP11B1
MOL007077,CYP11B2
MOL007077,KCNA5
MOL007077,CCNB3
MOL007077,GSK3B
MOL007077,CDK1
MOL007077,JAK3
MOL007077,TYK2
MOL007077,PGGT1B
MOL007077,SCN9A
MOL007077,TTL
MOL007077,CHRM1
MOL007077,C5AR1
MOL007077,NPY5R
MOL007077,CA2
MOL007077,CA1
MOL007077,GABRA2
MOL007077,F2R
MOL007077,ABCC9
MOL007077,MAPK14
MOL007077,KDR
MOL007077,PRKCG
MOL007077,PRKCD
MOL007077,PRKCA
MOL007077,PRKCB
MOL007077,IL6ST
MOL007077,PRKCE
MOL007077,PRKCQ
MOL007077,RASGRP1
MOL007077,TYMS
MOL007077,PARP1
MOL007077,MAPK1
MOL007077,LTA4H
MOL007077,SRD5A1
MOL007077,MTNR1A
MOL007077,MTNR1B
MOL007077,PIM1
MOL007077,PYGL
MOL007077,CA6
MOL007077,PIM3
MOL007077,PDE10A
MOL007077,FDFT1
MOL007077,CYP2C9
MOL007077,CYP3A4
MOL007077,CYP17A1
MOL007077,MAP3K11
MOL007077,SLC10A2
MOL007077,LIPE
MOL007077,ST6GAL1
MOL007077,MAP3K14
MOL007077,CCR5
MOL007077,S1PR1
MOL007077,ICMT
MOL007077,MAP3K5
MOL007077,KCNH2
MOL007077,GRM5
MOL007077,CDC7
MOL007077,ESR2
MOL007077,PABPC1
MOL007077,TRPA1
MOL007077,PTPN1
MOL007077,AVPR1A
MOL007077,HTR1A
MOL007077,PRCP
MOL007077,BRD4
MOL007077,EGFR
MOL007077,MAPK8
MOL007077,MAPK9
MOL007077,PRMT3
MOL007079,STAT3
MOL007079,ACHE
MOL007079,AKR1B1
MOL007079,CES1
MOL007079,CES2
MOL007079,IDO1
MOL007079,MALT1
MOL007079,KDM4E
MOL007079,PTPN6
MOL007079,PTPN11
MOL007079,TOP2A
MOL007079,HRH4
MOL007079,NQO2
MOL007079,TDP2
MOL007079,PTPRC
MOL007079,MMP9
MOL007079,MMP2
MOL007079,NAT1
MOL007079,PARP1
MOL007079,HSP90AA1
MOL007079,HRH3
MOL007079,CTSS
MOL007079,ADAM17
MOL007079,MTNR1A
MOL007079,CAPN1
MOL007079,FAP
MOL007079,CMA1
MOL007079,CDK5R1
MOL007079,PSEN2
MOL007079,CASP3
MOL007079,MMP1
MOL007079,MMP14
MOL007079,ADAM10
MOL007079,PTGS2
MOL007079,GRM5
MOL007079,GRM1
MOL007079,GSTP1
MOL007079,P2RX7
MOL007079,HDAC6
MOL007079,HTR2A
MOL007079,PDE4B
MOL007079,KCNA5
MOL007079,MTNR1B
MOL007079,F10
MOL007079,CTSK
MOL007079,CTSV
MOL007079,CTSL
MOL007079,CTSB
MOL007079,CHRM2
MOL007079,HTR2C
MOL007079,CDK9
MOL007079,MAPK10
MOL007079,SCN9A
MOL007079,TGFBR1
MOL007079,ELANE
MOL007079,MAPK8
MOL007079,HSD11B1
MOL007079,CCNE2
