Mol_ID,Gene_symbol
tcm06642,SLC8A1
tcm06642,SREBF1
tcm06642,TLR4
tcm06642,TM1468
tcm06642,TRAPPC3
tcm06642,TRPV1
tcm06642,VLDLR
tcm06643,ABO
tcm06643,ATP1A1
tcm06643,ATP1A2
tcm06643,ATP1A3
tcm06643,IL1B
tcm06643,IL6
tcm06643,NFKB1
tcm06643,NFKB2
tcm06643,PPP1CC
tcm06643,RARG
tcm06643,SERPINA1
tcm06643,SLCO1B3
tcm06643,TNF
tcm06644,AKR1C1
tcm06644,AKR1C2
tcm06644,AR
tcm06644,CLEC4E
tcm06644,ESR1
tcm06644,ESR2
tcm06644,GABRA1
tcm06644,GABRA2
tcm06644,GABRA3
tcm06644,GABRA4
tcm06644,GABRA5
tcm06644,GABRA6
tcm06644,GABRB1
tcm06644,GABRB2
tcm06644,GABRB3
tcm06644,GABRD
tcm06644,GABRE
tcm06644,GABRG1
tcm06644,GABRG2
tcm06644,GABRG3
tcm06644,GABRP
tcm06644,GABRQ
tcm06644,GRIN1
tcm06644,GRIN2A
tcm06644,GRIN2B
tcm06644,GRIN2C
tcm06644,GRIN2D
tcm06644,GRIN3A
tcm06644,GRIN3B
tcm06644,HSD17B1
tcm06644,LSS
tcm06644,MED1
tcm06644,NCOA2
tcm06644,NR1I2
tcm06644,NR1I3
tcm06644,NR3C1
tcm06644,NR3C2
tcm06644,PGR
tcm06644,PPARA
tcm06644,RORA
tcm06644,SIGMAR1
tcm06644,SULT2A1
tcm06644,SULT2B1
tcm06644,VDR
tcm06645,ANXA1
tcm06645,AR
tcm06645,ESR1
tcm06645,HDAC2
tcm06645,HOXA10
tcm06645,HSD11B1
tcm06645,HSD11B2
tcm06645,HSD3B1
tcm06645,LSS
tcm06645,NCOA1
tcm06645,NPPB
tcm06645,NR3C1
tcm06645,NR3C2
tcm06645,VDR
tcm06646,AKR1C1
tcm06646,AKR1C2
tcm06646,AKR1D1
tcm06646,ALOX5
tcm06646,AR
tcm06646,CLEC4E
tcm06646,ESR1
tcm06646,ESR2
tcm06646,GABRA1
tcm06646,GABRA2
tcm06646,GABRA3
tcm06646,GABRA4
tcm06646,GABRA5
tcm06646,GABRA6
tcm06646,GABRB1
tcm06646,GABRB2
tcm06646,GABRB3
tcm06646,GABRD
tcm06646,GABRE
tcm06646,GABRG1
tcm06646,GABRG2
tcm06646,GABRG3
tcm06646,GABRP
tcm06646,GABRQ
tcm06646,GRIN1
tcm06646,GRIN2A
tcm06646,GRIN2B
tcm06646,GRIN2C
tcm06646,GRIN2D
tcm06646,GRIN3A
tcm06646,GRIN3B
tcm06646,HSD11B1
tcm06646,HSD11B2
tcm06646,HSD17B1
tcm06646,HSD17B11
tcm06646,IGHG2
tcm06646,LSS
tcm06646,NCOA2
tcm06646,NFKB1
tcm06646,NFKB2
tcm06646,NPPB
tcm06646,NR1I2
tcm06646,NR1I3
tcm06646,NR3C1
tcm06646,NR3C2
tcm06646,PGR
tcm06646,PPARA
tcm06646,PRLR
tcm06646,PTGS1
tcm06646,RORA
tcm06646,SHBG
tcm06646,SIGMAR1
tcm06646,SULT2A1
tcm06646,SULT2B1
tcm06646,VDR
tcm06647,ADH1C
tcm06647,AKR1C1
tcm06647,AKR1C2
tcm06647,AR
tcm06647,CES1
tcm06647,CLEC4E
tcm06647,COX4I1
tcm06647,COX5A
tcm06647,COX5B
tcm06647,COX6A2
tcm06647,COX6B1
tcm06647,COX6C
tcm06647,COX7A1
tcm06647,COX7B
tcm06647,COX7C
tcm06647,COX8A
tcm06647,EFTUD1
tcm06647,ESR1
tcm06647,ESR2
tcm06647,ESRRG
tcm06647,FABP6
tcm06647,FECH
tcm06647,GABRA1
tcm06647,GABRA2
tcm06647,GABRA3
tcm06647,GABRA4
tcm06647,GABRA5
tcm06647,GABRA6
tcm06647,GABRB1
tcm06647,GABRB2
tcm06647,GABRB3
tcm06647,GABRD
tcm06647,GABRE
tcm06647,GABRG1
tcm06647,GABRG2
tcm06647,GABRG3
tcm06647,GABRP
tcm06647,GABRQ
tcm06647,GPBAR1
tcm06647,GRIN1
tcm06647,GRIN2A
tcm06647,GRIN2B
tcm06647,GRIN2C
tcm06647,GRIN2D
tcm06647,GRIN3A
tcm06647,GRIN3B
tcm06647,GSTP1
tcm06647,HOXA10
tcm06647,HSD11B1
tcm06647,HSD11B2
tcm06647,HSD17B1
tcm06647,IGHG2
tcm06647,LSS
tcm06647,MT-CO1
tcm06647,MT-CO2
tcm06647,MT-CO3
tcm06647,NCOA2
tcm06647,NFKB1
tcm06647,NFKB2
tcm06647,NPPB
tcm06647,NR1H4
tcm06647,NR1I2
tcm06647,NR1I3
tcm06647,NR3C1
tcm06647,NR3C2
tcm06647,PGR
tcm06647,PLA2G1B
tcm06647,PPARA
tcm06647,PRLR
tcm06647,RORA
tcm06647,SHBG
tcm06647,SIGMAR1
tcm06647,SULT2A1
tcm06647,SULT2B1
tcm06647,VDR
tcm06648,ANXA1
tcm06648,CASP3
tcm06648,HSD11B1
tcm06648,HSD11B2
tcm06648,HSD3B1
tcm06648,LPL
tcm06648,NFKB1
tcm06648,NFKB2
tcm06648,NR3C1
tcm06648,TNF
tcm06649,IGHG1
tcm06649,LCN2
tcm06624,AR
tcm06624,CLEC4E
tcm06624,ESR1
tcm06624,HSD11B1
tcm06624,LSS
tcm06624,NCOA1
tcm06624,NR1I3
tcm06624,NR3C1
tcm06624,NR3C2
tcm06624,RORA
tcm06624,VDR
tcm06650,ABAT
tcm06650,ABL1
tcm06650,ACADSB
tcm06650,ACOX1
tcm06650,ACSL3
tcm06650,ACSL4
tcm06650,ADH5
tcm06650,ALDH5A1
tcm06650,ARF1
tcm06650,ARF6
tcm06650,C8G
tcm06650,CALM1
tcm06650,CNR1
tcm06650,CNR2
tcm06650,CYP2C8
tcm06650,ECI2
tcm06650,ELOVL4
tcm06650,FADS1
tcm06650,FADS2
tcm06650,FFAR1
tcm06650,FKBP1A
tcm06650,FURIN
tcm06650,GLTP
tcm06650,GM2A
tcm06650,GUCA1A
tcm06650,HAO1
tcm06650,HDAC2
tcm06650,HDAC9
tcm06650,HNF4A
tcm06650,HNF4G
tcm06650,INS
tcm06650,LALBA
tcm06650,LIP3
tcm06650,LTB4R
tcm06650,LTB4R2
tcm06650,LTF
tcm06650,LY96
tcm06650,NCOA1
tcm06650,NR1H4
tcm06650,OGDH
tcm06650,PAEP
tcm06650,PKIA
tcm06650,PLA2G1B
tcm06650,PLA2G2A
tcm06650,PLA2G2D
tcm06650,PLA2G2E
tcm06650,PMP2
tcm06650,PPARA
tcm06650,PPARD
tcm06650,PPARG
tcm06650,PPA_RS05235
tcm06650,PPP3CA
tcm06650,PPP3R1
tcm06650,PPT1
tcm06650,PRKACA
tcm06650,PTGS1
tcm06650,PTGS2
tcm06650,PVR
tcm06650,RCVRN
tcm06650,RHO
tcm06650,RXRA
tcm06650,RXRB
tcm06650,RXRG
tcm06650,S100B
tcm06650,SCN10A
tcm06650,SCN11A
tcm06650,SCN1A
tcm06650,SCN1B
tcm06650,SCN2A
tcm06650,SCN2B
tcm06650,SCN3A
tcm06650,SCN3B
tcm06650,SCN4A
tcm06650,SCN4B
tcm06650,SCN5A
tcm06650,SCN7A
tcm06650,SCN8A
tcm06650,SCN9A
tcm06650,SEC14L2
tcm06650,SLC8A1
tcm06650,SREBF1
tcm06650,TLR4
tcm06650,TM1468
tcm06650,TRAPPC3
tcm06650,TRPV1
tcm06650,VLDLR
tcm06651,IGHG1
tcm06651,LCN2
tcm06652,S100B
tcm00357,MAOB
tcm00357,NR1H4
tcm06653,DBI
tcm06653,RHO
tcm06654,ABL1
tcm06654,ACSL3
tcm06654,ACSL4
tcm06654,ADH5
tcm06654,ARF1
tcm06654,ARF6
tcm06654,C8G
tcm06654,CALM1
tcm06654,CNR1
tcm06654,CNR2
tcm06654,CYP2C8
tcm06654,ECI2
tcm06654,ELOVL4
tcm06654,FADS1
tcm06654,FADS2
tcm06654,FFAR1
tcm06654,FKBP1A
tcm06654,FURIN
tcm06654,GLTP
tcm06654,GM2A
tcm06654,GUCA1A
tcm06654,HNF4A
tcm06654,HNF4G
tcm06654,INS
tcm06654,LALBA
tcm06654,LIP3
tcm06654,LTB4R
tcm06654,LTB4R2
tcm06654,LTF
tcm06654,LY96
tcm06654,NCOA1
tcm06654,NR1H4
tcm06654,PAEP
tcm06654,PKIA
tcm06654,PLA2G1B
tcm06654,PLA2G2A
tcm06654,PLA2G2D
tcm06654,PLA2G2E
tcm06654,PMP2
tcm06654,PPARA
tcm06654,PPARD
tcm06654,PPARG
tcm06654,PPA_RS05235
tcm06654,PPP3CA
tcm06654,PPP3R1
tcm06654,PPT1
tcm06654,PRKACA
tcm06654,PTGS1
tcm06654,PTGS2
tcm06654,PVR
tcm06654,RCVRN
tcm06654,RHO
tcm06654,RXRA
tcm06654,RXRB
tcm06654,RXRG
tcm06654,SEC14L2
tcm06654,SLC8A1
tcm06654,SREBF1
tcm06654,TLR4
tcm06654,TM1468
tcm06654,TRAPPC3
tcm06654,TRPV1
tcm06654,VLDLR
tcm06655,ABCC5
tcm06655,AKR1C1
tcm06655,CBR1
tcm06655,EDNRA
tcm06655,GLO1
tcm06655,GSTP1
tcm06655,HSPA5
tcm06655,IKBKB
tcm06655,NFKB1
tcm06655,NFKB2
tcm06655,NFKBIA
tcm06655,PPARG
tcm06655,PRKAA1
tcm06655,PRKAA2
tcm06655,PRKAB1
tcm06655,PRKAB2
tcm06655,PRKAG1
tcm06655,PRKAG2
tcm06655,PRKAG3
tcm06655,PTGS1
tcm06655,PTGS2
tcm06655,RPS6KA3
tcm06655,SHBG
tcm06655,TP53
tcm06655,VDR
tcm09919,D1R
tcm09919,DRD1
tcm09919,CHRM3
tcm09919,F2
tcm09919,CHRM1
tcm09919,CHRM5
tcm09919,PTGS2
tcm09919,CA2
tcm09919,CHRM4
tcm09919,RXRA
tcm09919,OPRD1
tcm09919,ACHE
tcm09919,PDE3A
tcm09919,HTR2A
tcm09919,SLC6A2
tcm09919,ADRA1A
tcm09919,HTR2C
tcm09919,PGR
tcm09919,PR
tcm09919,CHRM2
tcm09919,OPRK1
tcm09919,SLC6A3
tcm09919,ADRB2
tcm09919,ADRA1D
tcm09919,SLC6A4
tcm09919,DRD2
tcm09919,OPRM1
tcm01846,NCOA2
tcm00475,PGR
tcm00475,PR
tcm00475,NCOA2
tcm00475,NR3C2
tcm00475,MR
tcm00252,PGR
tcm00252,PR
tcm00252,NR3C2
tcm00252,MR
tcm00252,NCOA2
tcm00252,ADH1C
tcm00252,IGHG1
tcm00252,RXRA
tcm00252,NCOA1
tcm00252,PTGS1
tcm00252,PTGS2
tcm00252,ADRA2A
tcm00252,SLC6A2
tcm00252,SLC6A3
tcm00252,ADRB2
tcm00252,AKR1B1
tcm00252,PLAU
tcm00252,LTA4H
tcm00252,MAOB
tcm00252,MAOA
tcm00252,PRKACA
tcm00252,CTRB1
tcm00252,CHRM3
tcm00252,CHRM1
tcm00252,ADRB1
tcm00252,SCN5A
tcm00252,HTR2A
tcm00252,ADRA1A
tcm00252,GABRA3
tcm00252,GABRA23
tcm00252,CHRM2
tcm00252,ADRA1B
tcm00252,GABRA1
tcm00252,CHRNA7
tcm02108,PTGS1
tcm02108,NCOA2
tcm01714,PGR
tcm01714,PR
tcm01714,NR3C2
tcm01714,MR
tcm01714,CYP101
tcm01714,CYP101A1
tcm01714,NCOA2
tcm00674,PGR
tcm00674,PR
tcm00686,PTGS1
tcm00686,ESR1
tcm00686,PTGS2
tcm00686,HSP90
tcm00686,BLAC
tcm00686,PRKACA
tcm00686,NCOA2
tcm00686,CALM
tcm00686,CALM1
tcm00686,CAML1
tcm00686,RXRA
tcm00686,CAT
tcm00686,HAS2
tcm04157,NOS2
tcm04157,ESR1
tcm04157,PPARG
tcm04157,PTGS2
tcm04157,KDR
tcm04157,MAPK14
tcm04157,GSK3B
tcm04157,CHEK1
tcm04157,PIM1
tcm04157,CCNA2
tcm04157,F2
tcm01185,PGR
tcm01185,PR
tcm01185,NR3C2
tcm01185,MR
tcm01185,NCOA2
tcm05815,NOS2
tcm05815,PTGS1
tcm05815,ESR1
tcm05815,AR
tcm05815,PPARG
tcm05815,PTGS2
tcm05815,CA2
tcm05815,PDE3A
tcm05815,ADRB2
tcm05815,ESR2
tcm05815,MAPK14
tcm05815,GSK3B
tcm05815,HSP90
tcm05815,CDK2
tcm05815,CHEK1
tcm05815,PRKACA
tcm05815,PIM1
tcm05815,CCNA2
tcm05815,CALM
tcm05815,CALM1
tcm05815,CAML1
tcm05878,F10
tcm05878,TOP2
tcm05878,F7
tcm05878,CALM
tcm05878,CALM1
tcm05878,CAML1
tcm05878,PTGS2
tcm05878,KDR
tcm05878,SOD1
tcm05883,NOS2
tcm05883,CHRM1
tcm05883,ESR1
tcm05883,AR
tcm05883,SCN5A
tcm05883,PPARG
tcm05883,PTGS2
tcm05883,RXRA
tcm05883,ACHE
tcm05883,ADRA1B
tcm05883,ADRB2
tcm05883,ESR2
tcm05883,MAPK14
tcm05883,GSK3B
tcm05883,CDK2
tcm05883,CHEK1
tcm05883,PRKACA
tcm05883,RXRB
tcm05883,IGHG1
tcm05883,PRSS1
tcm05883,PIM1
tcm05883,CCNA2
tcm05883,NCOA2
tcm05883,NCOA1
tcm05883,CALM
tcm05883,CALM1
tcm05883,CAML1
tcm05983,F2
tcm05983,ESR1
tcm05983,AR
tcm05983,PPARG
tcm05983,PTGS2
tcm05983,KDR
tcm05983,MAPK14
tcm05983,GSK3B
tcm05983,HSP90
tcm05983,CDK2
tcm05983,CHEK1
tcm05983,PRKACA
tcm05983,PIM1
tcm05983,CCNA2
tcm07571,PTGS1
tcm07571,CHRM3
tcm07571,CHRM1
tcm07571,ADRB1
tcm07571,SCN5A
tcm07571,PTGS2
tcm07571,ADRA2A
tcm07571,ADRA2C
tcm07571,CHRM4
tcm07571,RXRA
tcm07571,PDE3A
tcm07571,ADRA1A
tcm07571,ADRA2B
tcm07571,ADRA1B
tcm07571,SLC6A3
tcm07571,ADRB2
tcm07571,ADRA1D
tcm07571,SLC6A4
tcm07571,HSP90
tcm07571,NCOA2
tcm07571,CALM
tcm07571,CALM1
tcm07571,CAML1
tcm02260,PTGS1
tcm02260,D1R
tcm02260,DRD1
tcm02260,CHRM3
tcm02260,KCNH2
tcm02260,CHRM1
tcm02260,DRD5
tcm02260,SCN5A
tcm02260,F10
tcm02260,TOP2
tcm02260,CHRM5
tcm02260,PTGS2
tcm02260,CA2
tcm02260,ADRA2C
tcm02260,CHRM4
tcm02260,RXRA
tcm02260,OPRD1
tcm02260,HTR2A
tcm02260,ADRA1A
tcm02260,HTR2C
tcm02260,CHRM2
tcm02260,ADRA2B
tcm02260,ADRA1B
tcm02260,DRD3
tcm02260,SLC6A3
tcm02260,ADRB2
tcm02260,ADRA1D
tcm02260,SLC6A4
tcm02260,OPRM1
tcm02260,HSP90
tcm02260,PRKACA
tcm02260,CALM
tcm02260,CALM1
tcm02260,CAML1
tcm09916,ABL1
tcm09916,ADH5
tcm09916,ARF1
tcm09916,ARF6
tcm09916,C8G
tcm09916,CALM1
tcm09916,CYP2C8
tcm09916,ECI2
tcm09916,FKBP1A
tcm09916,FURIN
tcm09916,GLTP
tcm09916,GM2A
tcm09916,GUCA1A
tcm09916,HNF4A
tcm09916,HNF4G
tcm09916,INS
tcm09916,LALBA
tcm09916,LIP3
tcm09916,LTF
tcm09916,LY96
tcm09916,NCOA1
tcm09916,NR1H4
tcm09916,PAEP
tcm09916,PKIA
tcm09916,PLA2G1B
tcm09916,PLA2G2A
tcm09916,PLA2G2D
tcm09916,PLA2G2E
tcm09916,PMP2
tcm09916,PPARA
tcm09916,PPARD
tcm09916,PPARG
tcm09916,PPA_RS05235
tcm09916,PPP3CA
tcm09916,PPP3R1
tcm09916,PPT1
tcm09916,PRKACA
tcm09916,PTGS1
tcm09916,PTGS2
tcm09916,PVR
tcm09916,RCVRN
tcm09916,RHO
tcm09916,RXRA
tcm09916,S100B
tcm09916,SEC14L2
tcm09916,TLR4
tcm09916,TM1468
tcm09916,TRAPPC3
tcm09916,VLDLR
tcm09918,ABL1
tcm09918,ACOX1
tcm09918,ADH5
tcm09918,ARF1
tcm09918,ARF6
tcm09918,C8G
tcm09918,CALM1
tcm09918,CNR1
tcm09918,CNR2
tcm09918,CYP2C8
tcm09918,ECI2
tcm09918,FKBP1A
tcm09918,FURIN
tcm09918,GLTP
tcm09918,GM2A
tcm09918,GUCA1A
tcm09918,HAO1
tcm09918,HNF4A
tcm09918,HNF4G
tcm09918,INS
tcm09918,LALBA
tcm09918,LIP3
tcm09918,LTB4R
tcm09918,LTB4R2
tcm09918,LTF
tcm09918,LY96
tcm09918,NCOA1
tcm09918,PAEP
tcm09918,PKIA
tcm09918,PLA2G1B
tcm09918,PLA2G2A
tcm09918,PLA2G2D
tcm09918,PLA2G2E
tcm09918,PMP2
tcm09918,PPARA
tcm09918,PPARG
tcm09918,PPP3CA
tcm09918,PPP3R1
tcm09918,PPT1
tcm09918,PRKACA
tcm09918,PVR
tcm09918,RCVRN
tcm09918,RHO
tcm09918,SEC14L2
tcm09918,TLR4
tcm09918,TM1468
tcm09918,TRAPPC3
tcm09918,TRPV1
tcm09918,VLDLR
tcm09919,AKR1D1
tcm09919,AR
tcm09919,ATP6
tcm09919,BECN1
tcm09919,CHRNA4
tcm09919,CYP19A1
tcm09919,ESR1
tcm09919,ESR2
tcm09919,ESRRG
tcm09919,GPER1
tcm09919,HSD17B1
tcm09919,HSD17B11
tcm09919,HSD17B2
tcm09919,IGHG2
tcm09919,NCOA2
tcm09919,NCOA5
tcm09919,NR1I2
tcm09919,NR3C2
tcm09919,SHBG
tcm09919,SULT2A1
tcm09921,ABL1
tcm09921,ACSL3
tcm09921,ACSL4
tcm09921,ADH5
tcm09921,ARF1
tcm09921,ARF6
tcm09921,C8G
tcm09921,CALM1
tcm09921,CNR1
tcm09921,CNR2
tcm09921,CYP2C8
tcm09921,ECI2
tcm09921,ELOVL4
tcm09921,FADS1
tcm09921,FADS2
tcm09921,FFAR1
tcm09921,FKBP1A
tcm09921,FURIN
tcm09921,GLTP
tcm09921,GM2A
tcm09921,GUCA1A
tcm09921,HNF4A
tcm09921,HNF4G
tcm09921,INS
tcm09921,LALBA
tcm09921,LIP3
tcm09921,LTB4R
tcm09921,LTB4R2
tcm09921,LTF
tcm09921,LY96
tcm09921,NCOA1
tcm09921,NR1H4
tcm09921,PAEP
tcm09921,PKIA
tcm09921,PLA2G1B
tcm09921,PLA2G2A
tcm09921,PLA2G2D
tcm09921,PLA2G2E
tcm09921,PMP2
tcm09921,PPARA
tcm09921,PPARD
tcm09921,PPARG
tcm09921,PPA_RS05235
tcm09921,PPP3CA
tcm09921,PPP3R1
tcm09921,PPT1
tcm09921,PRKACA
tcm09921,PTGS1
tcm09921,PTGS2
tcm09921,PVR
tcm09921,RCVRN
tcm09921,RHO
tcm09921,RXRA
tcm09921,RXRB
tcm09921,RXRG
tcm09921,S100B
tcm09921,SEC14L2
tcm09921,SLC8A1
tcm09921,SREBF1
tcm09921,TLR4
tcm09921,TM1468
tcm09921,TRAPPC3
tcm09921,TRPV1
tcm09921,VLDLR
tcm09930,ABL1
tcm09930,ACSL3
tcm09930,ACSL4
tcm09930,ADH5
tcm09930,ARF1
tcm09930,ARF6
tcm09930,C8G
tcm09930,CALM1
tcm09930,CNR1
tcm09930,CNR2
tcm09930,CYP2C8
tcm09930,ECI2
tcm09930,ELOVL4
tcm09930,FADS1
tcm09930,FADS2
tcm09930,FFAR1
tcm09930,FKBP1A
tcm09930,FURIN
tcm09930,GLTP
tcm09930,GM2A
tcm09930,GUCA1A
tcm09930,HNF4A
tcm09930,HNF4G
tcm09930,INS
tcm09930,LALBA
tcm09930,LIP3
tcm09930,LTB4R
tcm09930,LTB4R2
tcm09930,LTF
tcm09930,LY96
tcm09930,NCOA1
tcm09930,NR1H4
tcm09930,PAEP
tcm09930,PKIA
tcm09930,PLA2G1B
tcm09930,PLA2G2A
tcm09930,PLA2G2D
tcm09930,PLA2G2E
tcm09930,PMP2
tcm09930,PPARA
tcm09930,PPARD
tcm09930,PPARG
tcm09930,PPA_RS05235
tcm09930,PPP3CA
tcm09930,PPP3R1
tcm09930,PPT1
tcm09930,PRKACA
tcm09930,PTGS1
tcm09930,PTGS2
tcm09930,PVR
tcm09930,RCVRN
tcm09930,RHO
tcm09930,RXRA
tcm09930,RXRB
tcm09930,RXRG
tcm09930,S100B
tcm09930,SEC14L2
tcm09930,SLC8A1
tcm09930,SREBF1
tcm09930,TLR4
tcm09930,TM1468
tcm09930,TRAPPC3
tcm09930,TRPV1
tcm09930,VLDLR
tcm09924,ABL1
tcm09924,ACOX1
tcm09924,ADH5
tcm09924,ARF1
tcm09924,ARF6
tcm09924,C8G
tcm09924,CALM1
tcm09924,CNR1
tcm09924,CNR2
tcm09924,CYP2C8
tcm09924,ECI2
tcm09924,FKBP1A
tcm09924,FURIN
tcm09924,GLTP
tcm09924,GM2A
tcm09924,GUCA1A
tcm09924,HAO1
tcm09924,HNF4A
tcm09924,HNF4G
tcm09924,INS
tcm09924,LALBA
tcm09924,LIP3
tcm09924,LTB4R
tcm09924,LTB4R2
tcm09924,LTF
tcm09924,LY96
tcm09924,NCOA1
tcm09924,PAEP
tcm09924,PKIA
tcm09924,PLA2G1B
tcm09924,PLA2G2A
tcm09924,PLA2G2D
tcm09924,PLA2G2E
tcm09924,PMP2
tcm09924,PPARA
tcm09924,PPARG
tcm09924,PPP3CA
tcm09924,PPP3R1
tcm09924,PPT1
tcm09924,PRKACA
tcm09924,PVR
tcm09924,RCVRN
tcm09924,RHO
tcm09924,SEC14L2
tcm09924,TLR4
tcm09924,TM1468
tcm09924,TRAPPC3
tcm09924,TRPV1
tcm09924,VLDLR
tcm08357,ABAT
tcm08357,ABL1
tcm08357,ACADSB
tcm08357,ADH5
tcm08357,ALDH5A1
tcm08357,ARF1
tcm08357,ARF6
tcm08357,C8G
tcm08357,CALM1
tcm08357,CYP2C8
tcm08357,ECI2
tcm08357,FKBP1A
tcm08357,FURIN
tcm08357,GLTP
tcm08357,GM2A
tcm08357,GUCA1A
tcm08357,HDAC2
tcm08357,HDAC9
tcm08357,HNF4A
tcm08357,HNF4G
tcm08357,INS
tcm08357,LALBA
tcm08357,LIP3
tcm08357,LTF
tcm08357,LY96
tcm08357,NCOA1
tcm08357,NR1H4
tcm08357,OGDH
tcm08357,PAEP
tcm08357,PKIA
tcm08357,PLA2G1B
tcm08357,PLA2G2A
tcm08357,PLA2G2D
tcm08357,PLA2G2E
tcm08357,PMP2
tcm08357,PPARA
tcm08357,PPARD
tcm08357,PPARG
tcm08357,PPA_RS05235
tcm08357,PPP3CA
tcm08357,PPP3R1
tcm08357,PPT1
tcm08357,PRKACA
tcm08357,PTGS1
tcm08357,PTGS2
tcm08357,PVR
tcm08357,RCVRN
tcm08357,RHO
tcm08357,RXRA
tcm08357,S100B
tcm08357,SCN10A
tcm08357,SCN11A
tcm08357,SCN1A
tcm08357,SCN1B
tcm08357,SCN2A
tcm08357,SCN2B
tcm08357,SCN3A
tcm08357,SCN3B
tcm08357,SCN4A
tcm08357,SCN4B
tcm08357,SCN5A
tcm08357,SCN7A
tcm08357,SCN8A
tcm08357,SCN9A
tcm08357,SEC14L2
tcm08357,TLR4
tcm08357,TM1468
tcm08357,TRAPPC3
tcm08357,VLDLR
tcm00487,ABAT
tcm00487,ABL1
tcm00487,ACADSB
tcm00487,ACOX1
tcm00487,ACSL3
tcm00487,ACSL4
tcm00487,ADH5
tcm00487,ALDH5A1
tcm00487,ARF1
tcm00487,ARF6
tcm00487,C8G
tcm00487,CALM1
tcm00487,CNR1
tcm00487,CNR2
tcm00487,CYP2C8
tcm00487,ECI2
tcm00487,ELOVL4
tcm00487,FADS1
tcm00487,FADS2
tcm00487,FFAR1
tcm00487,FKBP1A
tcm00487,FURIN
tcm00487,GLTP
tcm00487,GM2A
tcm00487,GUCA1A
tcm00487,HAO1
tcm00487,HDAC2
tcm00487,HDAC9
tcm00487,HNF4A
tcm00487,HNF4G
tcm00487,INS
tcm00487,LALBA
tcm00487,LIP3
tcm00487,LTB4R
tcm00487,LTB4R2
tcm00487,LTF
tcm00487,LY96
tcm00487,NCOA1
tcm00487,NR1H4
tcm00487,OGDH
tcm00487,PAEP
tcm00487,PKIA
tcm00487,PLA2G1B
tcm00487,PLA2G2A
tcm00487,PLA2G2D
tcm00487,PLA2G2E
tcm00487,PMP2
tcm00487,PPARA
tcm00487,PPARD
tcm00487,PPARG
tcm00487,PPA_RS05235
tcm00487,PPP3CA
tcm00487,PPP3R1
tcm00487,PPT1
tcm00487,PRKACA
tcm00487,PTGS1
tcm00487,PTGS2
tcm00487,PVR
tcm00487,RCVRN
tcm00487,RHO
tcm00487,RXRA
tcm00487,RXRB
tcm00487,RXRG
tcm00487,S100B
tcm00487,SCN10A
tcm00487,SCN11A
tcm00487,SCN1A
tcm00487,SCN1B
tcm00487,SCN2A
tcm00487,SCN2B
tcm00487,SCN3A
tcm00487,SCN3B
tcm00487,SCN4A
tcm00487,SCN4B
tcm00487,SCN5A
tcm00487,SCN7A
tcm00487,SCN8A
tcm00487,SCN9A
tcm00487,SEC14L2
tcm00487,SLC8A1
tcm00487,SREBF1
tcm00487,TLR4
tcm00487,TM1468
tcm00487,TRAPPC3
tcm00487,TRPV1
tcm00487,VLDLR
tcm02908,DBI
tcm02908,RHO
tcm02308,MAOB
tcm02308,NR1H4
tcm00493,ABAT
tcm00493,ABL1
tcm00493,ACADSB
tcm00493,ACOX1
tcm00493,ACSL3
tcm00493,ACSL4
tcm00493,ADH5
tcm00493,ALDH5A1
tcm00493,ARF1
tcm00493,ARF6
tcm00493,C8G
tcm00493,CALM1
tcm00493,CNR1
tcm00493,CNR2
tcm00493,CYP2C8
tcm00493,ECI2
tcm00493,ELOVL4
tcm00493,FADS1
tcm00493,FADS2
tcm00493,FFAR1
tcm00493,FKBP1A
tcm00493,FURIN
tcm00493,GLTP
tcm00493,GM2A
tcm00493,GUCA1A
tcm00493,HAO1
tcm00493,HDAC2
tcm00493,HDAC9
tcm00493,HNF4A
tcm00493,HNF4G
tcm00493,INS
tcm00493,LALBA
tcm00493,LIP3
tcm00493,LTB4R
tcm00493,LTB4R2
tcm00493,LTF
tcm00493,LY96
tcm00493,NCOA1
tcm00493,NR1H4
tcm00493,OGDH
tcm00493,PAEP
tcm00493,PKIA
tcm00493,PLA2G1B
tcm00493,PLA2G2A
tcm00493,PLA2G2D
tcm00493,PLA2G2E
tcm00493,PMP2
tcm00493,PPARA
tcm00493,PPARD
tcm00493,PPARG
tcm00493,PPA_RS05235
tcm00493,PPP3CA
tcm00493,PPP3R1
tcm00493,PPT1
tcm00493,PRKACA
tcm00493,PTGS1
tcm00493,PTGS2
tcm00493,PVR
tcm00493,RCVRN
tcm00493,RHO
tcm00493,RXRA
tcm00493,RXRB
tcm00493,RXRG
tcm00493,S100B
tcm00493,SCN10A
tcm00493,SCN11A
tcm00493,SCN1A
tcm00493,SCN1B
tcm00493,SCN2A
tcm00493,SCN2B
tcm00493,SCN3A
tcm00493,SCN3B
tcm00493,SCN4A
tcm00493,SCN4B
tcm00493,SCN5A
tcm00493,SCN7A
tcm00493,SCN8A
tcm00493,SCN9A
tcm00493,SEC14L2
tcm00493,SLC8A1
tcm00493,SREBF1
tcm00493,TLR4
tcm00493,TM1468
tcm00493,TRAPPC3
tcm00493,TRPV1
tcm00493,VLDLR
tcm00357,MAOB
tcm00357,NR1H4
tcm04575,ABAT
tcm04575,ABL1
tcm04575,ACADSB
tcm04575,ACOX1
tcm04575,ACSL3
tcm04575,ACSL4
tcm04575,ADH5
